Date,Prev Close,Open,High,Low,Close,Volume
9/27/2001,506.35,501,517,495,509.35,5926
9/28/2001,509.35,505,510,500.1,504.9,2042
10/1/2001,504.9,500,524.45,499.1,501.75,2604
10/3/2001,501.75,502.85,504.85,496.1,500.65,689
10/4/2001,500.65,507.75,507.75,500,500.45,1088
10/5/2001,500.45,501.1,506.7,501.1,505,583
10/8/2001,505,505,508.95,500,505.75,1744
10/9/2001,505.75,501.55,508.8,501.55,506.1,914
10/10/2001,506.1,510,510,502.6,508.05,848
10/11/2001,508.05,500.5,511.5,500.5,508.45,1703
10/12/2001,508.45,502.05,516.5,501.1,506.15,3480
10/15/2001,506.15,508,512,508,508.65,2205
10/16/2001,508.65,507,511.8,505,510.4,576
10/17/2001,510.4,511.8,511.8,501.1,508.1,2560
10/18/2001,508.1,501.55,508,501.55,506.25,889
10/19/2001,506.25,506.05,510,501,502.9,1963
10/22/2001,502.9,507,509.9,505,507.2,254
10/23/2001,507.2,510,514,509,510,1276
10/24/2001,510,514.55,514.55,505,508.55,1215
10/25/2001,508.55,475.1,520,475.1,516,1676
10/29/2001,516,552,552,502,517.3,13801
10/30/2001,517.3,520,523.9,518,520,26613
10/31/2001,520,515.25,552,515.25,529.05,4413
11/1/2001,529.05,523.5,540,523.5,535.05,7062
11/2/2001,535.05,536,565,536,560.3,10575
11/5/2001,560.3,558,559.5,547,548.6,9683
11/6/2001,548.6,547.05,555,547.05,551.6,12468
11/7/2001,551.6,552,564.9,541.1,555,1652
11/8/2001,555,558,569,555,564.3,6231
11/9/2001,564.3,564,568,557.35,565.2,2404
11/12/2001,565.2,570,590,567.5,581.35,6318
11/13/2001,581.35,594.9,594.9,570,570.05,10338
11/14/2001,570.05,575,584.9,572.05,579.95,613
11/15/2001,579.95,584.85,584.85,573.05,576.9,414
11/19/2001,576.9,575,582,570,575,3294
11/20/2001,575,575,575,520.1,545.35,5697
11/21/2001,545.35,564,568.9,555.1,565,3806
11/22/2001,565,570,575,565,565.5,3158
11/23/2001,565.5,576,577,567.05,568.45,1645
11/26/2001,568.45,563.3,572,563.3,569.25,1433
11/27/2001,569.25,563,573.95,563,566.5,2419
11/28/2001,566.5,574,574,535.05,566.45,4148
11/29/2001,566.45,570,577,565,575.2,2054
12/3/2001,575.2,575.5,614.9,575.5,609.75,7833
12/4/2001,609.75,605.1,643,600,627.9,7360
12/5/2001,627.9,634,635,613.9,629.55,3693
12/6/2001,629.55,610,630,604,621.35,1384
12/7/2001,621.35,624,624,600,616,2548
12/10/2001,616,618,618,606,613.4,1454
12/11/2001,613.4,606.5,618.5,606.5,612.75,2389
12/12/2001,612.75,603,615,603,603.55,863
12/13/2001,603.55,596,607.8,585,596.25,8069
12/14/2001,596.25,614,614,591,594.6,953
12/18/2001,594.6,603.95,604,580,591.2,1951
12/19/2001,591.2,585,597.9,585,585.05,1358
12/20/2001,585.05,580,597,575.1,580.7,6986
12/21/2001,580.7,590,590,575.25,588.15,5056
12/24/2001,588.15,590,600,576.15,580.1,2000
12/26/2001,580.1,586,590,575.1,586.3,1068
12/27/2001,586.3,579.45,600,575,575.4,1123
12/28/2001,575.4,599.95,599.95,567.4,574.85,5488
12/31/2001,574.85,585,630,565.1,609.9,3736
1/1/2002,609.9,595,614,590,599.25,2238
1/2/2002,599.25,598,600,586.5,593.3,1420
1/3/2002,593.3,603.9,605,596.05,599.85,1698
1/4/2002,599.85,595,596.9,591,593.5,566
1/7/2002,593.5,593,609,590,598.8,1187
1/8/2002,598.8,580,600,580,593.85,1272
1/9/2002,593.85,593,600,585,588.9,2124
1/10/2002,588.9,585.05,604,580,586.5,1064
1/11/2002,586.5,580,600,580,597.8,2358
1/14/2002,597.8,605,605,595,596.5,511
1/15/2002,596.5,603.8,603.9,580,583.5,2556
1/16/2002,583.5,580,596.45,575,583.75,2757
1/17/2002,583.75,595,605,581.1,592.05,6111
1/18/2002,592.05,602.85,602.85,587,596.3,1377
1/21/2002,596.3,597,599,592,594.15,1748
1/22/2002,594.15,595,595,590,593.05,567
1/23/2002,593.05,586.25,594.95,581,585.05,7574
1/24/2002,585.05,587,591,581,583.25,925
1/25/2002,583.25,577,589.9,576,585.2,1504
1/28/2002,585.2,610,610,582,582.85,941
1/29/2002,582.85,594,594,575.55,580.15,1269
1/30/2002,580.15,578,590.9,575.05,577.3,1088
1/31/2002,577.3,580,582,568,570.55,16398
2/1/2002,570.55,597,598,577,579.6,15484
2/4/2002,579.6,572.25,582,536.05,576.45,2284
2/5/2002,576.45,589.9,589.9,570.3,576.6,417
2/6/2002,576.6,576,585,567,572,5149
2/7/2002,572,563.1,578.65,554,561.7,4305
2/8/2002,561.7,562,575,561,572.1,2025
2/11/2002,572.1,570,584.8,568,580.8,3067
2/12/2002,580.8,583.5,588.25,575.3,576.3,3982
2/13/2002,576.3,575.2,582,571,572.6,3472
2/14/2002,572.6,572.05,580,572.05,578.9,825
2/15/2002,578.9,580.5,583.5,568.5,571.15,5795
2/18/2002,571.15,568,590,562,571.25,5471
2/19/2002,571.25,568.25,568.25,561.05,565.15,10269
2/20/2002,565.15,567,570.75,562.5,565,11742
2/21/2002,565,561,570,560,562.25,9389
2/22/2002,562.25,564.95,565,555.2,560.9,2136
2/25/2002,560.9,564,569.9,562,566.25,3311
2/26/2002,566.25,565,579,565,575.05,7957
2/27/2002,575.05,570.85,589.5,570.85,586,12960
2/28/2002,586,589.8,597.5,555,566.45,14521
3/1/2002,566.45,565,570,550.25,552.5,5900
3/4/2002,552.5,555.1,583.9,545,550.9,4611
3/5/2002,550.9,550,559,544,545.95,16205
3/6/2002,545.95,536,553.9,536,549.05,12297
