Date,Prev Close,Open,High,Low,Close,Volume
8/2/2000,227.45,228.5,229.9,218,224,117080
8/3/2000,224,224.8,257.9,224.05,252.45,295403
8/4/2000,252.45,245,254,242.25,249.75,283882
8/7/2000,249.75,248.05,250,229.8,235.2,149415
8/8/2000,235.2,232.1,257.9,231,253.05,196672
8/9/2000,253.05,254.2,255,242,244.05,63731
8/10/2000,244.05,242,249,241.25,243.65,43949
8/11/2000,243.65,235.05,244.4,235.05,242.2,50662
8/14/2000,242.2,242.1,244.5,241.25,243.5,55175
8/16/2000,243.5,246,247.5,244,246,30975
8/17/2000,246,244.7,255,244.7,246.95,118270
8/18/2000,246.95,244,244,237,239.55,246231
8/21/2000,239.55,235.1,238,226.3,235.2,280119
8/22/2000,235.2,233.2,233.2,229,230.5,111177
8/23/2000,230.5,243,243,231,232.8,107574
8/24/2000,232.8,233,233.8,230.7,231.55,39067
8/25/2000,231.55,230.1,246.7,230.1,238.8,231272
8/28/2000,238.8,242,242,234.95,235.2,42923
8/29/2000,235.2,234,237.2,231,234.75,93645
8/30/2000,234.75,237,239.8,235,235.9,111317
8/31/2000,235.9,234.4,240,234.4,239.35,43841
9/4/2000,239.35,240,243,237,238.45,48180
9/5/2000,238.45,237.1,245,237,239.25,86969
9/6/2000,239.25,240,249,240,242.55,109195
9/7/2000,242.55,238.85,245,238.85,240.1,69755
9/8/2000,240.1,238.1,243.95,238.1,238.55,66476
9/11/2000,238.55,239,242,239,240.1,67366
9/12/2000,240.1,239.1,239.75,235.5,236.25,93085
9/13/2000,236.25,238,238.5,235.1,235.85,47302
9/14/2000,235.85,233.05,236.25,232,232.5,92475
9/15/2000,232.5,231.1,231.1,223.5,227.65,183906
9/18/2000,227.65,225,225,197,209.35,409436
9/19/2000,209.35,206.5,235,198.05,230.35,339135
9/20/2000,230.35,234,236,220.1,225.05,134233
9/21/2000,225.05,225,226.25,220.1,224.05,78879
9/22/2000,224.05,220.05,222.9,215,216.9,141324
9/25/2000,216.9,220,224.25,215.55,223.8,68289
9/26/2000,223.8,222,224,220.25,222.35,91082
9/27/2000,222.35,220,227.4,218,226.65,61641
9/28/2000,226.65,227.4,227.95,220,223.9,123104
9/29/2000,223.9,228,240.5,222.7,234.25,161248
10/3/2000,234.25,234,240,230,239.3,101584
10/4/2000,239.3,240,240,232.05,236.1,53843
10/5/2000,236.1,236,237.5,232.05,234.65,53402
10/6/2000,234.65,235.2,248,222,244.4,416598
10/9/2000,244.4,240.15,246,238,243.15,170268
10/10/2000,243.15,238,244.9,235.5,239.05,159761
10/11/2000,239.05,235.9,239,229.25,236.65,152700
10/12/2000,236.65,235.05,237.5,233.1,236.45,53532
10/13/2000,236.45,233,237.75,231.1,236.45,85865
10/16/2000,236.45,241,244.5,230.6,236.85,167268
10/17/2000,236.85,234.55,240,234.25,237.75,100692
10/18/2000,237.75,236,239.85,232.25,238.05,87441
10/19/2000,238.05,239,244,238,241.9,116500
10/20/2000,241.9,245,247,243,244.7,98345
10/23/2000,244.7,245,246.9,242.5,243.1,49054
10/24/2000,243.1,241,244,240.5,243.25,90862
10/25/2000,243.25,244,244,240.15,241.4,48428
10/26/2000,241.4,245,245,240.3,241.35,13276
10/27/2000,241.35,241,242.85,237.05,240,15771
10/30/2000,240,238.05,249,238.05,246.9,72598
10/31/2000,246.9,250,254.9,243,250.55,126894
11/1/2000,250.55,254.45,254.45,245,247.15,45087
11/2/2000,247.15,245.55,253,245.55,251.95,109026
11/3/2000,251.95,253,253,247,248.1,58641
11/6/2000,248.1,247,253,247,250,341447
11/7/2000,250,248,249.9,247.6,248.75,50074
11/8/2000,248.75,249.95,249.95,243,243.9,31119
11/9/2000,243.9,242,245.8,239.9,244.95,46373
11/10/2000,244.95,244.5,247,244,245.15,50891
11/13/2000,245.15,240.75,244,240,240.35,37935
11/14/2000,240.35,240,240.5,232.5,235.8,96156
11/15/2000,235.8,239.9,244,237.5,240.35,178827
11/16/2000,240.35,240,241.1,229.15,232.6,338613
11/17/2000,232.6,230.5,232,223.6,229.75,227452
11/20/2000,229.75,229,230,224.5,228.65,84421
11/21/2000,228.65,228,229,223.6,224.7,172557
11/22/2000,224.7,229.9,229.9,222,224.1,154451
11/23/2000,224.1,223.05,224.5,214.05,216.85,203242
11/24/2000,216.85,219,225.05,218.15,223.7,169502
11/27/2000,223.7,224.65,226.5,223.25,225.75,167926
