Date,Prev Close,Open,High,Low,Close,Volume
11/18/2009,346.5,345,349.7,330.05,334.6,170055
11/19/2009,334.6,330,344,325,327.8,78382
11/20/2009,327.8,325.1,336,325.1,326.95,51268
11/23/2009,326.95,328,339.95,325,330.2,47699
11/24/2009,330.2,330,335,326.1,329.3,23071
11/25/2009,329.3,326,334,326,327.25,25809
11/26/2009,327.25,330,332.95,316.2,319.25,18200
11/27/2009,319.25,315.1,325.5,304,312.65,25605
11/30/2009,312.65,320.55,322.25,309,311.1,28344
12/1/2009,311.1,313,325,312.15,321.45,143413
12/2/2009,321.45,320,337,317.15,331.15,192456
12/3/2009,331.15,336.9,341.8,325.65,331.8,311273
12/4/2009,331.8,331.8,338,328.35,332.5,50896
12/7/2009,332.5,332,341.6,329,335.4,137879
12/8/2009,335.4,336.8,344.9,334.5,337.55,172924
12/9/2009,337.55,336,339,325,328.8,46444
12/10/2009,328.8,328.7,333.85,325,326.7,66062
12/11/2009,326.7,331,332.4,326.5,328.7,360627
12/14/2009,328.7,328.5,332,325,326.65,26126
12/15/2009,326.65,328.7,328.7,322.15,325.25,27330
12/16/2009,325.25,322.3,329.65,322.3,325.1,19376
12/17/2009,325.1,316.1,348.5,316.1,340.9,290473
12/18/2009,340.9,342,346,325.5,326.55,92091
12/21/2009,326.55,334.95,334.95,325,325.15,40204
12/22/2009,325.15,325,329.65,324.8,325.2,110909
12/23/2009,325.2,325.55,330.95,324.5,325.05,127902
12/24/2009,325.05,326.55,334,325,328.65,336347
12/29/2009,328.65,330.1,333.3,325.7,330.1,29151
12/30/2009,330.1,331,337,330,335.65,100575
12/31/2009,335.65,337,353.4,336,345.6,483780
1/4/2010,345.6,349.45,361.25,346.25,359.45,242661
1/5/2010,359.45,365,371.7,357.05,360.25,192143
1/6/2010,360.25,360,362,350.1,351.75,67893
1/7/2010,351.75,352,356.95,347,349,46940
1/8/2010,349,353,358.25,348,350,52937
1/11/2010,350,354.6,355.5,347.5,351.55,135685
1/12/2010,351.55,354.9,356.9,341,343.1,119529
1/13/2010,343.1,340,340.9,334.1,339.45,93307
1/14/2010,339.45,342,346,339,340.15,60551
1/15/2010,340.15,340.95,351,338.3,343.55,70631
1/18/2010,343.55,336.75,347.9,336.75,346.4,35320
1/19/2010,346.4,347,356.5,347,352.75,104056
1/20/2010,352.75,352,356.1,347.55,352.15,48002
1/21/2010,352.15,349,355,345,347.95,67449
1/22/2010,347.95,338.6,353.45,335.05,348.5,67841
1/25/2010,348.5,349.9,350.95,340,343.45,61334
1/27/2010,343.45,340,343,321.75,325.8,119545
1/28/2010,325.8,339.4,339.4,316,320.9,36583
1/29/2010,320.9,317.85,322.5,310.35,318.6,39201
2/1/2010,318.6,318.6,341,315,330,318443
2/2/2010,330,334.95,339.75,326.15,330.35,108887
2/3/2010,330.35,324,341,324,338.2,136867
2/4/2010,338.2,340,342.5,337,339.85,313823
2/5/2010,339.85,320,349.95,320,346.85,59931
2/6/2010,346.85,342,347.85,342,343.7,5704
2/8/2010,343.7,345,361.65,344.05,359.5,104235
2/9/2010,359.5,359.5,359.5,347.9,348.6,49045
2/10/2010,348.6,358,358,337.9,341.1,16584
2/11/2010,341.1,343,351,335.35,337.75,23615
2/15/2010,337.75,339,348,337,337.85,19061
