Date,Prev Close,Open,High,Low,Close,Volume,,,,,
6/21/2005,1295.9,1300,1312.4,1283.3,1305.1,1307943,,,,,
6/22/2005,1305.1,1309,1339,1309,1333.35,1442172,,,,,
6/23/2005,1333.35,1330,1337.75,1305,1307.4,459618,,,,,
6/24/2005,1307.4,1300,1338.3,1295,1325.75,752665,,,,,
6/27/2005,1325.75,1319.7,1333,1308,1316.45,443516,,,,,
6/28/2005,1316.45,1318,1328,1314.05,1323.55,722014,,,,,
6/29/2005,1323.55,1325,1357.95,1322.15,1332.55,805830,,,,,
6/30/2005,1332.55,1338.8,1365,1338.8,1358.1,898625,,,,,
7/1/2005,1358.1,1350,1356.7,1340.35,1352.4,602571,,,,,
7/4/2005,1352.4,1358.8,1371.9,1331,1359.05,493956,,,,,
7/5/2005,1359.05,1369.75,1369.75,1312.6,1320.2,648422,,,,,
7/6/2005,1320.2,1326,1332.6,1316.15,1323.1,382152,,,,,
7/7/2005,1323.1,1323.1,1340,1303.25,1309.65,436111,,,,,
7/8/2005,1309.65,1310.6,1329.4,1293.55,1311.1,761000,,,,,
7/11/2005,1311.1,1311.1,1330,1311.1,1326.05,473908,,,,,
7/12/2005,1326.05,1318.6,1321,1272.3,1285.9,768825,,,,,
7/13/2005,1285.9,1285,1300,1267,1270.75,808730,,,,,
7/14/2005,1270.75,1278.65,1287.7,1216.35,1225,1107551,,,,,
7/15/2005,1225,1231,1261.9,1215.05,1248.45,1167715,,,,,
7/18/2005,1248.45,1252,1479,1252,1322.2,1809451,,,,,
7/19/2005,1322.2,1348.4,1358,1260,1319.15,584718,,,,,
7/20/2005,1319.15,1335,1335,1305.15,1308.25,436788,,,,,
7/21/2005,1308.25,1321,1321,1280,1290.3,524873,,,,,
7/22/2005,1290.3,1285,1297.85,1270.4,1293.95,647412,,,,,
7/25/2005,1293.95,1296.6,1302.35,1275.2,1284.35,679128,,,,,
7/26/2005,1284.35,1285.85,1292,1260,1265.25,653710,,,,,
7/27/2005,1265.25,1265,1288,1265,1284.5,324676,,,,,
7/29/2005,1284.5,1275,1290,1262,1268.8,1044819,,,,,
8/1/2005,1268.8,1267,1275,1242.65,1252.2,678849,,,,,
8/2/2005,1252.2,1292,1298,1258,1290.3,602690,,,,,
8/3/2005,1290.3,1297.5,1307.4,1283,1300.75,909290,,,,,
8/4/2005,1300.75,1305,1319.8,1288,1295.25,793367,,,,,
8/5/2005,1295.25,1300,1308,1277.2,1285.4,395356,,,,,
8/8/2005,1285.4,1290,1290,1267.25,1283.05,513670,,,,,
8/9/2005,1283.05,1275,1287,1264,1284.4,592969,,,,,
8/10/2005,1284.4,1285.65,1316.65,1285.65,1313.05,869760,,,,,
8/11/2005,1313.05,1316.65,1329,1306.6,1312.85,455664,,,,,
8/12/2005,1312.85,1328.4,1328.4,1275.6,1282.85,477729,,,,,
8/16/2005,1282.85,1290,1290,1265,1269.05,456676,,,,,
8/17/2005,1269.05,1280,1302,1261.3,1299.15,704686,,,,,
8/18/2005,1299.15,1307,1325,1305.3,1313.7,976707,,,,,
8/19/2005,1313.7,1315,1332,1311.1,1325.35,620784,,,,,
8/22/2005,1325.35,1325,1348.4,1245,1317.85,561502,,,,,
8/23/2005,1317.85,1327,1330.65,1313,1316.05,585802,,,,,
8/24/2005,1316.05,1316.05,1318,1284,1295.7,504595,,,,,
8/25/2005,1295.7,1305,1330,1300,1323.65,792653,,,,,
8/26/2005,1323.65,1328.45,1370,1325,1364.75,1024833,,,,,
8/29/2005,1364.75,1370,1378,1330,1355.35,510167,,,,,
8/30/2005,1355.35,1355.65,1391,1355.65,1384.35,725949,,,,,
8/31/2005,1384.35,1380.8,1415.35,1380,1404.85,926112,,,,,
9/1/2005,1404.85,1409.85,1434,1409,1424.25,950023,,,,,
9/2/2005,1424.25,1430,1440,1415.05,1427.2,615108,,,,,
9/5/2005,1427.2,1440,1466.9,1406.35,1410.25,906848,,,,,
9/6/2005,1410.25,1415,1419.9,1388,1398.45,627930,,,,,
9/8/2005,1398.45,1400,1415,1395.25,1406.1,359774,,,,,
9/9/2005,1406.1,1351,1414,1351,1391.95,467722,,,,,
9/12/2005,1391.95,1429,1638,1406.5,1430.2,828884,,,,,
9/13/2005,1430.2,1431,1431,1410.6,1422.4,280623,,,,,
9/14/2005,1422.4,1420,1427,1387,1400.15,486260,,,,,
9/15/2005,1400.15,1402,1454.75,1402,1449.9,1380092,,,,,
9/16/2005,1449.9,1454.75,1477.7,1436.2,1457.6,685023,,,,,
9/19/2005,1457.6,1477.7,1480,1443,1454.15,359681,,,,,
9/20/2005,1454.15,1455,1480,1420,1470.45,786678,,,,,
9/21/2005,1470.45,1474,1476,1400,1453.65,776915,,,,,
9/22/2005,1453.65,1476,1487,1397,1401.45,810301,,,,,
9/23/2005,1401.45,1400.35,1429.8,1400.35,1412.45,476978,,,,,
9/26/2005,1412.45,1420,1473,1416,1465.9,286256,,,,,
9/27/2005,1465.9,1475,1481,1446.3,1462.3,800501,,,,,
9/28/2005,1462.3,1464,1474.9,1447,1469.5,737508,,,,,
9/29/2005,1469.5,1480,1494.4,1465,1472.85,1052736,,,,,
9/30/2005,1472.85,1480,1491.8,1464.25,1482.35,622872,,,,,
10/3/2005,1482.35,1455.4,1504.9,1455.4,1497.9,559065,,,,,
10/4/2005,1497.9,1499.8,1502,1483.3,1489.75,793809,,,,,
10/5/2005,1489.75,1484,1489,1465,1470,822215,,,,,
10/6/2005,1470,1465.05,1465.05,1417.15,1424.65,1029224,,,,,
10/7/2005,1424.65,1425,1454,1415.2,1444.8,775828,,,,,
10/10/2005,1444.8,1449.8,1475,1443.3,1448.5,671466,,,,,
10/11/2005,1448.5,1460,1474.8,1422,1467.75,1445640,,,,,
10/13/2005,1467.75,1470,1485,1430.35,1441.3,1700724,,,,,
10/14/2005,1441.3,1450,1452,1415,1424.05,653274,,,,,
10/17/2005,1424.05,1430,1442,1423.9,1434.15,548602,,,,,
10/18/2005,1434.15,1442,1464.8,1431.1,1440.95,1367700,,,,,
10/19/2005,1440.95,1459.95,1460,1372.15,1401.6,1257354,,,,,
10/20/2005,1401.6,1415.1,1435,1391.05,1416.35,794119,,,,,
10/21/2005,1416.35,1429,1436.8,1409,1428.25,740427,,,,,
10/24/2005,1428.25,1432.2,1444,1401.05,1407.5,393704,,,,,
10/25/2005,1407.5,1418.35,1451,1408.5,1440,677539,,,,,
10/26/2005,1440,1440,1445,1419.1,1422.25,517851,,,,,
10/27/2005,1422.25,1423,1428.9,1390,1401.3,846493,,,,,
10/28/2005,1401.3,1409,1409,1355,1362.15,562687,,,,,
10/31/2005,1362.15,1365,1408,1360.35,1401.25,356496,,,,,
11/1/2005,1401.25,1448.7,1448.7,1400,1409.6,66500,,,,,
11/2/2005,1409.6,1401.3,1436,1388.4,1429,356611,,,,,
11/7/2005,1429,1408,1467.7,1408,1464.75,523560,,,,,
11/8/2005,1464.75,1474,1484.25,1470.4,1477,722773,,,,,
11/9/2005,1477,1477,1483.05,1450.25,1456.8,625099,,,,,
11/10/2005,1456.8,1457,1476.9,1457,1469.75,386962,,,,,
11/11/2005,1469.75,1465,1488,1465,1482.65,739986,,,,,
11/14/2005,1482.65,1490,1514.65,1490,1510.3,1005045,,,,,
11/16/2005,1510.3,1511.25,1517,1502.25,1511.7,842822,,,,,
11/17/2005,1511.7,1500,1518,1492.45,1507.65,609808,,,,,
11/18/2005,1507.65,1512,1531,1512,1526.95,1088465,,,,,
11/21/2005,1526.95,1529.4,1538.7,1506,1518.65,824667,,,,,
11/22/2005,1518.65,1514,1524.8,1488,1499.85,593875,,,,,
11/23/2005,1499.85,1500,1522,1499,1516.65,756847,,,,,
11/24/2005,1516.65,1516,1533.2,1516,1524.25,568011,,,,,
11/25/2005,1524.25,1524.25,1540,1510.35,1533.7,418033,,,,,
11/26/2005,1533.7,1533.5,1540,1527.1,1538.85,116790,,,,,
11/28/2005,1538.85,1538.8,1550,1536,1547.65,316906,,,,,
11/29/2005,1547.65,1544.8,1550,1520.55,1545.35,412928,,,,,
11/30/2005,1545.35,1532,1552.5,1515,1521.1,502922,,,,,
12/1/2005,1521.1,1520,1554.65,1518.75,1550.1,520246,,,,,
12/2/2005,1550.1,1554.65,1574.4,1541.05,1550,598045,,,,,
12/5/2005,1550,1552,1554.1,1526.25,1531.35,239135,,,,,
12/6/2005,1531.35,1535,1570,1526.3,1554,404133,,,,,
12/7/2005,1554,1562,1600,1560.3,1595.55,702369,,,,,
12/8/2005,1595.55,1595,1624.7,1592.25,1616.55,1198149,,,,,
12/9/2005,1616.55,1618,1694.6,1611.3,1682.7,774278,,,,,
12/12/2005,1682.7,1650.35,1705,1642,1650.2,773936,,,,,
12/13/2005,1650.2,1652,1678,1645,1667.6,753384,,,,,
12/14/2005,1667.6,1660,1700,1640,1683.9,602401,,,,,
12/15/2005,1683.9,1689.9,1698.5,1668.4,1682.8,531127,,,,,
12/16/2005,1682.8,1690,1726,1683,1714.4,988429,,,,,
12/19/2005,1714.4,1726,1753,1717,1734.55,587646,,,,,
12/20/2005,1734.55,1750,1750,1687,1693.5,578571,,,,,
12/21/2005,1693.5,1705,1714.6,1671,1686.1,410304,,,,,
12/22/2005,1686.1,1690,1699.7,1678.95,1684.7,314901,,,,,
12/23/2005,1684.7,1687,1705,1665,1671.75,306879,,,,,
12/26/2005,1671.75,1674,1674,1656.25,1662.9,203160,,,,,
12/27/2005,1662.9,1662.75,1703,1643,1698.15,195651,,,,,
12/28/2005,1698.15,1695,1710,1676.65,1685.65,322757,,,,,
12/29/2005,1685.65,1690,1719.9,1681.65,1710.05,432723,,,,,
12/30/2005,1710.05,1680,1719.9,1680,1702.85,297531,,,,,
1/2/2006,1702.85,1708,1710.9,1681.35,1687.6,206688,,,,,
1/3/2006,1687.6,1685.25,1739.95,1682,1733.2,424617,,,,,
1/4/2006,1733.2,1740,1749.9,1722.2,1743.1,443202,,,,,
1/5/2006,1743.1,1745,1746,1721.9,1732.35,178978,,,,,
1/6/2006,1732.35,1735,1739.9,1692,1705.6,370718,,,,,
1/9/2006,1705.6,1710.15,1730,1681,1688.95,485409,,,,,
1/10/2006,1688.95,1690,1699.8,1661,1672.5,496581,,,,,
1/12/2006,1672.5,1653,1689,1615,1673.7,1739962,,,,,
1/13/2006,1673.7,1680,1690,1644,1651.75,451071,,,,,
1/16/2006,1651.75,1651,1651,1602.55,1608.75,600614,,,,,
1/17/2006,1608.75,1611,1640,1610,1623.4,469132,,,,,
1/18/2006,1623.4,1618.2,1623.8,1602.1,1619.55,395640,,,,,
1/19/2006,1619.55,1623.8,1654.7,1623.8,1650.35,446841,,,,,
1/20/2006,1650.35,1655,1669.85,1635,1644,411780,,,,,
1/23/2006,1644,1635,1635,1611.3,1622.15,285034,,,,,
1/24/2006,1622.15,1635,1649,1630.4,1642.6,236258,,,,,
1/25/2006,1642.6,1649,1659.95,1643.5,1651.2,795717,,,,,
1/27/2006,1651.2,1680,1680,1650.6,1659.15,375477,,,,,
1/30/2006,1659.15,1665.4,1679.6,1652.1,1658.9,172893,,,,,
1/31/2006,1658.9,1679.6,1679.6,1652.35,1670.4,187895,,,,,
2/1/2006,1670.4,1656,1678,1650.4,1666.65,487087,,,,,
2/2/2006,1666.65,1670,1676,1629.65,1636.8,391967,,,,,
2/3/2006,1636.8,1639.9,1647.8,1612.4,1630.8,544690,,,,,
2/6/2006,1630.8,1629.9,1683,1626.35,1679.05,361872,,,,,
2/7/2006,1679.05,1680,1693.5,1644.25,1674.1,875348,,,,,
2/8/2006,1674.1,1666,1672.1,1652.35,1662.5,416581,,,,,
2/10/2006,1662.5,1670.15,1678,1645.05,1669.6,341025,,,,,
2/13/2006,1669.6,1669.6,1670,1648,1651,252568,,,,,
2/14/2006,1651,1670,1670,1614,1618.55,870258,,,,,
2/15/2006,1618.55,1647.9,1647.9,1605,1619.35,526165,,,,,
2/16/2006,1619.35,1625,1639.8,1612,1629.15,660561,,,,,
2/17/2006,1629.15,1650,1656.4,1620,1625,365431,,,,,
2/20/2006,1625,1639,1655,1627.4,1649.85,330451,,,,,
2/21/2006,1649.85,1655,1671,1651.1,1666,287655,,,,,
2/22/2006,1666,1670,1670,1651.3,1661.85,144574,,,,,
2/23/2006,1661.85,1660,1689.9,1660,1670.55,517698,,,,,
2/24/2006,1670.55,1670.25,1680,1656.3,1670.05,137167,,,,,
